state,species,taxon_general,taxon_specific,Ranking,Notes,,
Pennsylvania,Potamogeton tennesseensis,Plants,,E,,,
Pennsylvania,Potamogeton vaseyi,Plants,,E,,,
Pennsylvania,Potentilla fruticosa,Plants,,E,,,
Pennsylvania,Potentilla paradoxa,Plants,,E,,,
Pennsylvania,Potentilla tridentata,Plants,,E,,,
Pennsylvania,Prenanthes crepidinea,Plants,,E,,,
Pennsylvania,Prunus maritima,Plants,,E,,,
Pennsylvania,Prunus nigra,Plants,,E,,,
Pennsylvania,Ptilimnium capillaceum,Plants,,E,,,
Pennsylvania,Pycnanthemum pycnanthemoides,Plants,,E,,,
Pennsylvania,Pycnanthemum torrei,Plants,,E,,,
Pennsylvania,Quercus falcata,Plants,,E,,,
Pennsylvania,Quercus phellos,Plants,,E,,,
Pennsylvania,Quercus shumardii,Plants,,E,,,
Pennsylvania,Ranunculus fascicularis,Plants,,E,,,
Pennsylvania,Rhamnus lanceolata,Plants,,E,,,
Pennsylvania,Rhexia mariana,Plants,,E,,,
Pennsylvania,Rhododendron atlanticum,Plants,,E,,,
Pennsylvania,Rhynchospora capillacea,Plants,,E,,,
Pennsylvania,Ribes missouriense,Plants,,E,,,
Pennsylvania,Ruellia humilis,Plants,,E,,,
Pennsylvania,Sagittaria calycina var. spongiosa,Plants,,E,,,
Pennsylvania,Scheuchzeria palustris,Plants,,E,,,
Pennsylvania,Scirpus ancistrochaetus,Plants,,E,,,
Pennsylvania,Scirpus torreyi name changed to Schoenoplectus torreyi ,Plants,,E,,,
Pennsylvania,Scirpus acutus name changed to Schoenoplectus acutus,Plants,,E,,,
Pennsylvania,Scirpus smithii name changed to Schoenoplectus smithii,Plants,,E,,,
Pennsylvania,Scleria minor,Plants,,E,,,
Pennsylvania,Scleria reticularis name changed to Scleria muhlenbergia,Plants,,E,,,
Pennsylvania,Scleria verticillata,Plants,,E,,,
Pennsylvania,Sedum rosea,Plants,,E,,,
Pennsylvania,Senecio antennariifolia name changed to Packera antennariifolia,Plants,,E,,,
Pennsylvania,Shepherdia canadensis,Plants,,E,,,
Pennsylvania,Sida hermaphrodita,Plants,,E,,,
Pennsylvania,Sisyrinchium atlanticum,Plants,,E,,,
Pennsylvania,Solidago arguta var. harrisii,Plants,,E,,,
Pennsylvania,Solidago curtisii,Plants,,E,,,
Pennsylvania,Solidago erecta,Plants,,E,,,
Pennsylvania,Solidago spathula spp. randii var. racemosa,Plants,,E,,,
Pennsylvania,Sorbus decora,Plants,,E,,,
Pennsylvania,Sparganium androcladum,Plants,,E,,,
Pennsylvania,Spiranthes casei,Plants,,E,,,
Pennsylvania,Spiranthes ovalis,Plants,,E,,,
Pennsylvania,Spiranthes romanzoffiana,Plants,,E,,,
Pennsylvania,Spiranthes vernalis,Plants,,E,,,
Pennsylvania,Sporobolus clandestinus,Plants,,E,,,
Pennsylvania,Sporobolus cryptandrus,Plants,,E,,,
Pennsylvania,Sporobolus heterolepis,Plants,,E,,,
Pennsylvania,Stachysnuttallii,Plants,,E,,,
Pennsylvania,Taenidia montana,Plants,,E,,,
Pennsylvania,Thalictrum coriaceum,Plants,,E,,,
Pennsylvania,Tomanthera auriculata name changed to Agalinis auriculata ,Plants,,E,,,
Pennsylvania,Trichostema setaceum,Plants,,E,,,
Pennsylvania,Trifolium virginicum,Plants,,E,,,
Pennsylvania,Triphora trianthophora,Plants,,E,,,
Pennsylvania,Triplasis purpurea,Plants,,E,,,
Pennsylvania,Trollius laxus,Plants,,E,,,
Pennsylvania,Vernonia glauca,Plants,,E,,,
Pennsylvania,Viburnum nudum,Plants,,E,,,
Pennsylvania,Viola brittoniana,Plants,,E,,,
Pennsylvania,Viola pedatifida,Plants,,E,,,
Pennsylvania,Vitis novae-angliae,Plants,,E,,,
Pennsylvania,Clonophis kirtlandii,Reptiles,Snakes,E,,,
Pennsylvania,Glyptemys muhlenbergii,Reptiles,Turtles,E,,,
Pennsylvania,Kinosternon subrubrum subrubrum,Reptiles,Turtles,E,,,
Pennsylvania,Opheodrys aestivus,Reptiles,Snakes,E,,,
Pennsylvania,Sistrurus catenatus,Reptiles,Snakes,E,,,
Rhode Island,Scaphiopus holbrookii,Amphibians,,E,,,
Rhode Island,Podilymbus podiceps,Birds,,E,,,
Rhode Island,Botaurus lentiginosus,Birds,,E,,,
Rhode Island,Circus cyaneus,Birds,,E,,,
Rhode Island,Falco peregrinus,Birds,,E,,,
Rhode Island,Bartramia longicauda,Birds,,E,,,
Rhode Island,Tyto alba,Birds,,E,,,
Rhode Island,Dendroica cerulea,Birds,,E,,,
Rhode Island,Icteria virens,Birds,,E,,,
Rhode Island,Margaritifera margaritifera,Invertebrates,Mollusks,E,,,
Rhode Island,Nicrophorus americanus ,Invertebrates,Insects,E,,,
Rhode Island,Williamsonia lintneri,Invertebrates,Insects,E,,,
Rhode Island,Balaenoptera physalus ,Mammals,,E,Marine,,
Rhode Island,Megaptera novaeangliae ,Mammals,,E,Marine,,
Rhode Island,Eubalaena glacialis ,Mammals,,E,Marine,,
Rhode Island,Agalinis acuta,Plants,,E,,,
Rhode Island,Amaranthus pumilus,Plants,,E,,,
Rhode Island,Asplenium montanum,Plants,,E,,,
Rhode Island,Asplenium rhizophyllum,Plants,,E,,,
Rhode Island,Equisetum variegatum,Plants,,E,,,
Rhode Island,Lycopodiella alopecuroides,Plants,,E,,,
Rhode Island,Lycopodium lagopus,Plants,,E,,,
Rhode Island,Spinulum annotinum,Plants,,E,,,
Rhode Island,Botrychium oneidense,Plants,,E,,,
Rhode Island,Ophioglossum pusillum,Plants,,E,,,
Rhode Island,Pellaea atropurpurea,Plants,,E,,,
Rhode Island,Sagittaria teres,Plants,,E,,,
Rhode Island,Angelica atropurpurea,Plants,,E,,,
Rhode Island,Lilaeopsis chinensis,Plants,,E,,,
Rhode Island,Panax quinquefolius,Plants,,E,,,
Rhode Island,Asclepias purpurascens,Plants,,E,,,
Rhode Island,Orontium aquaticum,Plants,,E,,,
Rhode Island,Chrysopsis mariana,Plants,,E,,,
Rhode Island,Eupatorium novae-angliae,Plants,,E,,,
Rhode Island,Liatris novae-angliae var. novae-angliae,Plants,,E,,,
Rhode Island,Petasites frigidus var. palmatus,Plants,,E,,,
Rhode Island,Sclerolepis uniflora,Plants,,E,,,
Rhode Island,Opuntia humifusa,Plants,,E,,,
Rhode Island,Minuartia michauxii var. michauxii,Plants,,E,,,
Rhode Island,Celastrus scandens,Plants,,E,,,
Rhode Island,Crocanthemum dumosum,Plants,,E,,,
Rhode Island,Cuscuta indecora var. indecora,Plants,,E,,,
Rhode Island,Carex aquatilis ssp. altior,Plants,,E,,,
Rhode Island,Carex collinsii,Plants,,E,,,
Rhode Island,Carex polymorpha,Plants,,E,,,
Rhode Island,Carex striata,Plants,,E,,,
Rhode Island,Cyperus squarrosus,Plants,,E,,,
Rhode Island,Eleocharis melanocarpa,Plants,,E,,,
Rhode Island,Eleocharis tricostata,Plants,,E,,,
Rhode Island,Fuirena pumila,Plants,,E,,,
Rhode Island,Rhynchospora inundata,Plants,,E,,,
Rhode Island,Rhynchospora scirpoides,Plants,,E,,,
Rhode Island,Rhynchospora torreyana,Plants,,E,,,
Rhode Island,Schoenoplectus etuberculatus,Plants,,E,,,
Rhode Island,Scirpus longii,Plants,,E,,,
Rhode Island,Kalmia polifolia,Plants,,E,,,
Rhode Island,Moneses uniflora,Plants,,E,,,
Rhode Island,Crotalaria sagittalis,Plants,,E,,,
Rhode Island,Strophostyles umbellata,Plants,,E,,,
Rhode Island,Gentianopsis crinita,Plants,,E,,,
Rhode Island,Sabatia kennedyana,Plants,,E,,,
Rhode Island,Geranium bicknellii,Plants,,E,,,
Rhode Island,Trillium erectum,Plants,,E,,,
Rhode Island,Epilobium palustre,Plants,,E,,,
Rhode Island,Ludwigia sphaerocarpa,Plants,,E,,,
Rhode Island,Arethusa bulbosa,Plants,,E,,,
Rhode Island,Cypripedium parviflorum var. pubescens,Plants,,E,,,
Rhode Island,Liparis loeselii,Plants,,E,,,
Rhode Island,Malaxis unifolia,Plants,,E,,,
Rhode Island,Platanthera ciliaris,Plants,,E,,,
Rhode Island,Spiranthes tuberosa,Plants,,E,,,
Rhode Island,Oxalis violacea,Plants,,E,,,
Rhode Island,Adlumia fungosa,Plants,,E,,,
Rhode Island,Leptochloa fusca ssp. fascicularis,Plants,,E,,,
Rhode Island,Anemone virginiana var. virginiana,Plants,,E,,,
Rhode Island,Clematis occidentalis ssp. occidentalis,Plants,,E,,,
Rhode Island,Ranunculus aquatilis var. diffusus,Plants,,E,,,
Rhode Island,Ranunculus micranthus,Plants,,E,,,
Rhode Island,Thalictrum revolutum,Plants,,E,,,
Rhode Island,Amelanchier nantucketensis,Plants,,E,,,
Rhode Island,Agrimonia pubescens,Plants,,E,,,
Rhode Island,Sanguisorba canadensis,Plants,,E,,,
Rhode Island,Maianthemum trifolium,Plants,,E,,,
Rhode Island,Populus heterophylla,Plants,,E,,,
Rhode Island,Saururus cernuus,Plants,,E,,,
Rhode Island,Scheuchzeria palustris,Plants,,E,,,
Rhode Island,Viola rotundifolia,Plants,,E,,,
Rhode Island,Viola subsinuata,Plants,,E,,,
Rhode Island,Eretmochelys imbricata ,Reptiles,Turtles,E,Marine,,
Rhode Island,Lepidochelys kempii ,Reptiles,Turtles,E,Marine,,
Rhode Island,Dermochelys coriacea ,Reptiles,Turtles,E,Marine,,
Rhode Island,Malaclemys terrapin ,Reptiles,Turtles,E,,,
South Carolina,Lithobates capito,Amphibians,Frogs/Toads,E,,,
South Carolina,Plethodon websteri,Amphibians,Salamanders,E,,,
South Carolina,Ambystoma cingulatum,Amphibians,Salamanders,E,,,
South Carolina,Charadrius melodus,Birds,,E,,,
South Carolina,Dendroica kirtlandii,Birds,,E,,,
South Carolina,Elanoides forficatus,Birds,,E,,,
South Carolina,Mycteria americana,Birds,,E,,,
South Carolina,Picoides borealis,Birds,,E,,,
South Carolina,Thryomanes bewickii,Birds,,E,,,
South Carolina,Numenius borealis,Birds,,E,,,
South Carolina,Vermivora bachmanii,Birds,,E,,,
South Carolina,Etheostoma mariae,Fish,,E,,,
South Carolina,Acipenser brevirostrum,Fish,,E,,,
South Carolina,Elliptio fraterna,Invertebrates,Mollusks,E,,,
South Carolina,Fusconaia masoni,Invertebrates,Mollusks,E,,,
South Carolina,Balaenoptera physalus,Mammals,,E,Marine,,
South Carolina,Balaenoptera musculus,Mammals,,E,Marine,,
South Carolina,Balaenoptera borealis,Mammals,,E,Marine,,
South Carolina,Balaena mysticetus,Mammals,,E,Marine,,
South Carolina,Felis concolor cougar,Mammals,,E,,,
South Carolina,Physeter catodon,Mammals,,E,Marine,,
South Carolina,Plecotus rafinesquii,Mammals,,E,Marine,,
South Carolina,Megaptera novaengliae,Mammals,,E,Marine,,
South Carolina,Eubalaena glacialis,Mammals,,E,Marine,,
South Carolina,Myotis sodalis,Mammals,,E,,,
South Carolina,Trichechus manatus,Mammals,,E,Marine,,
South Carolina,Dermochelys coriacea,Reptiles,Turtles,E,Marine,,
South Carolina,Eretmochelys imbricata,Reptiles,Turtles,E,Marine,,
South Carolina,Gopherus polyphemus,Reptiles,Turtles,E,,,
South Carolina,Lepidochelys kempii,Reptiles,,E,Marine,,
South Dakota,Numenius borealis,Birds,,E,,,
South Dakota,Sternula antillarum,Birds,,E,,,
South Dakota,Falco peregrinus,Birds,,E,,,
South Dakota,Grus americana,Birds,,E,,,
South Dakota,Fundulus diaphanus,Fish,,E,,,
South Dakota,Notropis heterolepis,Fish,,E,,,
South Dakota,Chrosomus neogaeus,Fish,,E,,,
South Dakota,Scaphirhynchus albus,Fish,,E,,,
South Dakota,Macrhybopsis meeki,Fish,,E,,,
South Dakota,Mustela nigripes,Mammals,,E,,,
South Dakota,Tropidoclonion lineatum,Reptiles,Snakes,E,,,
Tennessee,Ambystoma barbouri,Amphibians,Salamanders,E,,,
Tennessee,Cryptobranchus alleganiensis,Amphibians,Salamanders,E,,,
Tennessee,Peucaea aestivalis,Birds,,E,,,
Tennessee,Acipenser fulvescens,Fish,,E,,,
Tennessee,Etheostoma cinereum,Fish,,E,,,
Tennessee,Etheostoma corona,Fish,,E,,,
Tennessee,Etheostoma forbesi,Fish,,E,,,
Tennessee,Etheostoma gutselli,Fish,,E,,,
Tennessee,Etheostoma pseudovulatum,Fish,,E,,,
Tennessee,Fundulus julisia,Fish,,E,,,
Tennessee,Macrhybopsis sp. 1,Fish,,E,,,
Tennessee,Notropis buccatus,Fish,,E,,,
Tennessee,Cambarus bouchardi,Invertebrates,Crustaceans,E,,,
Tennessee,Cambarus conasaugaensis,Invertebrates,Crustaceans,E,,,
Tennessee,Cambarus cymatilis,Invertebrates,Crustaceans,E,,,
Tennessee,Cambarus deweesae,Invertebrates,Crustaceans,E,,,
Tennessee,Cambarus extraneus,Invertebrates,Crustaceans,E,,,
Tennessee,Cambarus obeyensis,Invertebrates,Crustaceans,E,,,
Tennessee,Cambarus pristinus,Invertebrates,Crustaceans,E,,,
Tennessee,Cambarus lentiginosus,Invertebrates,Crustaceans,E,,,
Tennessee,Creaserinus hortoni,Invertebrates,Crustaceans,E,,,
Tennessee,Faxonius burri,Invertebrates,Crustaceans,E,,,
Tennessee,Faxonius cooperi,Invertebrates,Crustaceans,E,,,
Tennessee,Orconectes incomptus,Invertebrates,Crustaceans,E,,,
Tennessee,Faxonius wrighti,Invertebrates,Crustaceans,E,,,
Tennessee,Aconitum reclinatum,Plants,Vascular,E,,,
Tennessee,Agalinis auriculata         ,Plants,Vascular,E,,,
Tennessee,Agalinis decemloba,Plants,Vascular,E,,,
Tennessee,Agalinis heterophylla,Plants,Vascular,E,,,
Tennessee,Agalinis oligophylla ,Plants,Vascular,E,,,
Tennessee,Agalinis plukenetii,Plants,Vascular,E,,,
Tennessee,Allium stellatum  ,Plants,Vascular,E,,,
Tennessee,Allium tricoccum       ,Plants,Vascular,E,,,
Tennessee,Anemone caroliniana,Plants,Vascular,E,,,
Tennessee,Apios priceana   ,Plants,Vascular,E,,,
Tennessee,Arenaria lanuginosa  ,Plants,Vascular,E,,,
Tennessee,Aristida ramosissima,Plants,Vascular,E,,,
Tennessee,Asplenium scolopendrium var. americanum,Plants,Vascular,E,,,
Tennessee,Astragalus bibullatus,Plants,Vascular,E,,,
Tennessee,Betula papyrifera var. cordifolia,Plants,Vascular,E,,,
Tennessee,Boechera patens,Plants,Vascular,E,,,
Tennessee,Boechera perstellata,Plants,Vascular,E,,,
Tennessee,Botrychium simplex,Plants,Vascular,E,,,
Tennessee,Bulbostylis ciliatifolia var. coarctata,Plants,Vascular,E,,,
Tennessee,Calamagrostis cainii,Plants,Vascular,E,,,
Tennessee,Calamagrostis porteri,Plants,Vascular,E,,,
Tennessee,Caltha palustris,Plants,Vascular,E,,,
Tennessee,Carex barrattii,Plants,Vascular,E,,,
Tennessee,Carex buxbaumii,Plants,Vascular,E,,,
Tennessee,Carex canescens ssp. disjuncta,Plants,Vascular,E,,,
Tennessee,Carex fumosimontana,Plants,Vascular,E,,,
Tennessee,Carex interior,Plants,Vascular,E,,,
Tennessee,Carex lonchocarpa,Plants,Vascular,E,,,
Tennessee,Carex manhartii,Plants,Vascular,E,,,
Tennessee,Carex muskingumensis,Plants,Vascular,E,,,
Tennessee,Carex pellita,Plants,Vascular,E,,,
Tennessee,Carex tetanica,Plants,Vascular,E,,,
Tennessee,Carex woodii,Plants,Vascular,E,,,
Tennessee,Cerastium velutinum var. velutinum,Plants,Vascular,E,,,
Tennessee,Clematis fremontii,Plants,Vascular,E,,,
Tennessee,Clematis morefieldii,Plants,Vascular,E,,,
Tennessee,Clematis vinacea,Plants,Vascular,E,,,
Tennessee,Clethra alnifolia,Plants,Vascular,E,,,
Tennessee,Coeloglossum viride var. virescens,Plants,Vascular,E,,,
Tennessee,Collinsia verna,Plants,Vascular,E,,,
Tennessee,Comptonia peregrina,Plants,Vascular,E,,,
Tennessee,Coreopsis latifolia,Plants,Vascular,E,,,
Tennessee,Crataegus harbisonii,Plants,Vascular,E,,,
Tennessee,Cypripedium kentuckiense,Plants,Vascular,E,,,
Tennessee,Cypripedium reginae,Plants,Vascular,E,,,
Tennessee,Dalea foliosa,Plants,Vascular,E,,,
Tennessee,Dalea purpurea,Plants,Vascular,E,,,
Tennessee,Delphinium exaltatum,Plants,Vascular,E,,,
Tennessee,Desmodium ochroleucum,Plants,Vascular,E,,,
Tennessee,Diamorpha smallii,Plants,Vascular,E,,,
Tennessee,Dichanthelium acuminatum ssp. spretum,Plants,Vascular,E,,,
Tennessee,Dichanthelium ensifolium ssp. curtifolium,Plants,Vascular,E,,,
Tennessee,Echinacea pallida,Plants,Vascular,E,,,
Tennessee,Eleocharis elliptica,Plants,Vascular,E,,,
Tennessee,Eleocharis equisetoides,Plants,Vascular,E,,,
Tennessee,Eleocharis intermedia,Plants,Vascular,E,,,
Tennessee,Eleocharis wolfii,Plants,Vascular,E,,,
Tennessee,Eriocaulon decangulare,Plants,Vascular,E,,,
Tennessee,Eriogonum harperi,Plants,Vascular,E,,,
Tennessee,Eriophorum virginicum,Plants,Vascular,E,,,
Tennessee,Erysimum capitatum,Plants,Vascular,E,,,
Tennessee,Eupatorium leucolepis,Plants,Vascular,E,,,
Tennessee,Eurybia saxicastellii,Plants,Vascular,E,,,
Tennessee,Euthamia gymnospermoides,Plants,Vascular,E,,,
Tennessee,Fimbristylis perpusilla,Plants,Vascular,E,,,
Tennessee,Gentiana puberulenta,Plants,Vascular,E,,,
Tennessee,Geum aleppicum,Plants,Vascular,E,,,
Tennessee,Geum geniculatum,Plants,Vascular,E,,,
Tennessee,Geum radiatum,Plants,Vascular,E,,,
Tennessee,Glyceria laxa,Plants,Vascular,E,,,
Tennessee,Gratiola floridana,Plants,Vascular,E,,,
Tennessee,Hedyotis purpurea var. montana,Plants,Vascular,E,,,
Tennessee,Helenium brevifolium,Plants,Vascular,E,,,
Tennessee,Helianthemum propinquum,Plants,Vascular,E,,,
Tennessee,Helianthus verticillatus,Plants,Vascular,E,,,
Tennessee ,Gymnoderma lineare,Fungi,,E,,,
Tennessee ,Hydrocotyle americana,Plants,Vascular,E,,,
Tennessee ,Hypericum adpressum,Plants,Vascular,E,,,
Tennessee ,Hypericum ellipticum,Plants,Vascular,E,,,
Tennessee ,Hypericum graveolens,Plants,Vascular,E,,,
Tennessee ,Iris brevicaulis,Plants,Vascular,E,,,
Tennessee ,Isoetes appalachiana,Plants,Vascular,E,,,
Tennessee ,Isoetes melanopoda,Plants,Vascular,E,,,
Tennessee ,Isoetes tennesseensis,Plants,Vascular,E,,,
Tennessee ,Isotria medeoloides,Plants,Vascular,E,,,
Tennessee ,Lachnanthes caroliana,Plants,Vascular,E,,,
Tennessee ,Lechea pulchella,Plants,Vascular,E,,,
Tennessee ,Lilium grayi,Plants,Vascular,E,,,
Tennessee ,Lilium philadelphicum,Plants,Vascular,E,,,
Tennessee ,Listera australis,Plants,Vascular,E,,,
Tennessee ,Lithospermum parviflorum,Plants,Vascular,E,,,
Tennessee ,Lithospermum subsetosum,Plants,Vascular,E,,,
Tennessee ,Lonicera prolifera,Plants,Vascular,E,,,
Tennessee ,Lysimachia fraseri,Plants,Vascular,E,,,
Tennessee ,Lysimachia quadriflora,Plants,Vascular,E,,,
Tennessee ,Lysimachia terrestris,Plants,Vascular,E,,,
Tennessee ,Maianthemum stellatum,Plants,Vascular,E,,,
Tennessee ,Marshallia grandiflora,Plants,Vascular,E,,,
Tennessee ,Marshallia obovata,Plants,Vascular,E,,,
Tennessee ,Melanthium latifolium,Plants,Vascular,E,,,
Tennessee ,Melanthium virginicum,Plants,Vascular,E,,,
Tennessee ,Melanthium woodii,Plants,Vascular,E,,,
Tennessee ,Minuartia cumberlandensis,Plants,Vascular,E,,,
Tennessee ,Minuartia godfreyi,Plants,Vascular,E,,,
Tennessee ,Minuartia groenlandica,Plants,Vascular,E,,,
Tennessee ,Muhlenbergia cuspidata,Plants,Vascular,E,,,
Tennessee ,Muhlenbergia torreyana,Plants,Vascular,E,,,
Tennessee ,Myriophyllum pinnatum,Plants,Vascular,E,,,
Tennessee ,Nestronia umbellula,Plants,Vascular,E,,,
Tennessee ,Oligoneuron album,Plants,Vascular,E,,,
Tennessee ,Packera crawfordii,Plants,Vascular,E,,,
Tennessee ,Patis racemosa,Plants,Vascular,E,,,
Tennessee ,Paxistima canbyi,Plants,Vascular,E,,,
Tennessee ,Paysonia perforata,Plants,Vascular,E,,,
Tennessee ,Paysonia stonensis,Plants,Vascular,E,,,
Tennessee ,Penstemon kralii,Plants,Vascular,E,,,
Tennessee ,Perideridia americana,Plants,Vascular,E,,,
Tennessee ,Phegopteris connectilis,Plants,Vascular,E,,,
Tennessee ,Physaria globosa,Plants,Vascular,E,,,
Tennessee ,Pityopsis ruthii,Plants,Vascular,E,,,
Tennessee ,Plantago cordata,Plants,Vascular,E,,,
Tennessee ,Platanthera grandiflora,Plants,Vascular,E,,,
Tennessee ,Platanthera integra,Plants,Vascular,E,,,
Tennessee ,Platanthera integrilabia,Plants,Vascular,E,,,
Tennessee ,Platanthera nivea,Plants,Vascular,E,,,
Tennessee ,Poa palustris,Plants,Vascular,E,,,
Tennessee ,Pogonia ophioglossoides,Plants,Vascular,E,,,
Tennessee ,Polygala nana,Plants,Vascular,E,,,
Tennessee ,Polygala nuttallii,Plants,Vascular,E,,,
Tennessee ,Polygonella americana,Plants,Vascular,E,,,
Tennessee ,Polymnia johnbeckii,Plants,Vascular,E,,,
Tennessee ,Ponthieva racemosa,Plants,Vascular,E,,,
Tennessee ,Prenanthes aspera,Plants,Vascular,E,,,
Tennessee ,Prunus pumila,Plants,Vascular,E,,,
Tennessee ,Pycnanthemum beadlei,Plants,Vascular,E,,,
Tennessee ,Pycnanthemum torrei,Plants,Vascular,E,,,
Tennessee ,Pycnanthemum verticillatum,Plants,Vascular,E,,,
Tennessee ,Pyrola americana,Plants,Vascular,E,,,
Tennessee ,Ranunculus aquatilis var. diffusus,Plants,Vascular,E,,,
Tennessee ,Rhamnus alnifolia,Plants,Vascular,E,,,
Tennessee ,Rhynchospora capillacea,Plants,Vascular,E,,,
Tennessee ,Rhynchospora debilis,Plants,Vascular,E,,,
Tennessee ,Rhynchospora rariflora,Plants,Vascular,E,,,
Tennessee ,Rudbeckia triloba var. pinnatiloba,Plants,Vascular,E,,,
Tennessee ,Rugelia nudicaulis,Plants,Vascular,E,,,
Tennessee ,Sabatia capitata,Plants,Vascular,E,,,
Tennessee ,Sagittaria rigida,Plants,Vascular,E,,,
Tennessee ,Sanguisorba canadensis,Plants,Vascular,E,,,
Tennessee ,Saxifraga caroliniana,Plants,Vascular,E,,,
Tennessee ,Saxifraga pensylvanica,Plants,Vascular,E,,,
Tennessee ,Scutellaria arguta,Plants,Vascular,E,,,
Tennessee ,Sedum nevii,Plants,Vascular,E,,,
Tennessee ,Silene ovata,Plants,Vascular,E,,,
Tennessee ,Silphium brachiatum,Plants,Vascular,E,,,
Tennessee ,Solidago gattingeri,Plants,Vascular,E,,,
Tennessee ,Solidago lancifolia,Plants,Vascular,E,,,
Tennessee ,Solidago porteri,Plants,Vascular,E,,,
Tennessee ,Solidago rupestris,Plants,Vascular,E,,,
Tennessee ,Solidago spithamaea,Plants,Vascular,E,,,
Tennessee ,Sparganium androcladum,Plants,Vascular,E,,,
Tennessee ,Spiraea alba,Plants,Vascular,E,,,
Tennessee ,Spiraea virginiana,Plants,Vascular,E,,,
Tennessee ,Spiranthes magnicamporum,Plants,Vascular,E,,,
Tennessee ,Spiranthes ochroleuca,Plants,Vascular,E,,,
Tennessee ,Spiranthes odorata,Plants,Vascular,E,,,
Tennessee ,Sporobolus junceus,Plants,Vascular,E,,,
Tennessee ,Stellaria alsine,Plants,Vascular,E,,,
Tennessee ,Stellaria longifolia,Plants,Vascular,E,,,
Tennessee ,Stenanthium diffusum,Plants,Vascular,E,,,
Tennessee ,Sullivantia sullivantii,Plants,Vascular,E,,,
Tennessee ,Symphyotrichum ericoides var. ericoides,Plants,Vascular,E,,,
Tennessee ,Symphyotrichum praealtum,Plants,Vascular,E,,,
Tennessee ,Symphyotrichum pratense,Plants,Vascular,E,,,
Tennessee ,Symplocarpus foetidus,Plants,Vascular,E,,,
Tennessee ,Taxus canadensis,Plants,Vascular,E,,,
Tennessee ,Thaspium pinnatifidum,Plants,Vascular,E,,,
Tennessee ,Triantha glutinosa,Plants,Vascular,E,,,
Tennessee ,Triantha racemosa,Plants,Vascular,E,,,
Tennessee ,Trichophorum cespitosum,Plants,Vascular,E,,,
Tennessee ,Tridens flavus var. chapmanii,Plants,Vascular,E,,,
Tennessee ,Trifolium calcaricum,Plants,Vascular,E,,,
Tennessee ,Trifolium reflexum,Plants,Vascular,E,,,
Tennessee ,Trillium decumbens,Plants,Vascular,E,,,
Tennessee ,Trillium lancifolium,Plants,Vascular,E,,,
Tennessee ,Trillium pusillum,Plants,Vascular,E,,,
Tennessee ,Trillium rugelii,Plants,Vascular,E,,,
Tennessee ,Trillium tennesseense,Plants,Vascular,E,,,
Tennessee ,Utricularia cornuta,Plants,Vascular,E,,,
Tennessee ,Vaccinium elliottii,Plants,Vascular,E,,,
Tennessee ,Veronica catenata,Plants,Vascular,E,,,
Tennessee ,Veronica scutellata,Plants,Vascular,E,,,
Tennessee ,Viburnum molle,Plants,Vascular,E,,,
Tennessee ,Vitis rupestris,Plants,Vascular,E,,,
Tennessee ,Xyris ambigua,Plants,Vascular,E,,,
Tennessee ,Xyris fimbriata,Plants,Vascular,E,,,
Tennessee ,Xyris tennesseensis,Plants,Vascular,E,,,
Tennessee ,Zigadenus glaucus,Plants,Vascular,E,,,
Tennessee ,Brachydontium trichodes,Plants,Nonvascular,E,,,
Tennessee ,Cephaloziella massalongi,Plants,Nonvascular,E,,,
Tennessee ,Homaliadelphus sharpii,Plants,Nonvascular,E,,,
Tennessee ,Lejeunea sharpii,Plants,Nonvascular,E,,,
Tennessee ,Leptodontium viticulosoides var. sulphureum,Plants,Nonvascular,E,,,
Tennessee ,Leptohymenium sharpii,Plants,Nonvascular,E,,,
Tennessee ,Leptoscyphus cuneifolius,Plants,Nonvascular,E,,,
Tennessee ,Marsupella funckii,Plants,Nonvascular,E,,,
Tennessee ,Porella gracillima,Plants,Nonvascular,E,,,
Tennessee ,Sphenolobopsis pearsoni,Plants,Nonvascular,E,,,
Tennessee ,Tortula ammonsiana,Plants,Nonvascular,E,,,
Tennessee ,Tortula fragilis,Plants,Nonvascular,E,,,
Texas,Eurycea waterlooensis,Amphibians,Salamanders,E,,,
Texas,Eurycea sosorum,Amphibians,Salamanders,E,,,
Texas,Anaxyrus houstonensis,Amphibians,Frogs/Toads,E,,,
Texas,Eurycea rathbuni,Amphibians,Salamanders,E,,,
Texas,Tympanuchus cupido attwateri,Birds,,E,,,
Texas,Vireo atricapilla,Birds,,E,,,
Texas,Numenius borealis,Birds,,E,,,
Texas,Dendroica chrysoparia,Birds,,E,,,
Texas,Sterna antillarum athalassos,Birds,,E,,,
Texas,Falco femoralis septentrionalis,Birds,,E,,,
Texas,Picoides borealis,Birds,,E,,,
Texas,Empidonax traillii extimus,Birds,,E,,,
Texas,Grus americana,Birds,,E,,,
Texas,Gambusia gaigei,Fish,,E,,,
Texas,Gambusia heterochir,Fish,,E,,,
Texas,Cyprinodon elegans,Fish,,E,,,
